record_id,dataset_partition,recommended_split,data_source,synthetic_method,grade_band,age_range,unit_family,unit_label,session_index,session_title,session_type,task_family,prompt_text,learner_response,artifact_summary,teacher_observation,peer_feedback,checkpoint_result,proof_of_work_present,proof_of_work_type,ai_used,ai_mode,ai_prompt,ai_suggestion_summary,learner_change_summary,confidence_self_rating,mastery,evidence_use,metacognition,independence,integrity_risk,safety_awareness,collaboration_signal,needs_followup,source_weight,eligible_for_training,eligible_for_eval,curriculum_anchor,scenario_tag,challenge_pattern,qc_pass,qc_notes
cha_79_00016,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,4,Evaluate Model Behavior,reflection,fairness_improvement,Describe one safety or fairness improvement you would make.,We should make it fairer by making it better.,"Confusion-matrix draft with 12 training items, 12 test items, and a note about a viral image with no original source attached.","Student used AI as a coach, not a copier, and could explain each change.",Your fairness point is strong.,pass,True,lab_book_test_cases,True,student_optional,Suggest examples of label bias in a small classifier.,Suggested examples of class imbalance and sampling bias.,"Student kept the structure, replaced generic examples with real evidence, and added a critique of the AI suggestion.",4,proficient,weak,strong,medium,low,strong,strong,True,0.1,False,True,safety_fairness_improvement,lab_note,responsible_ai_good_critique,True,Challenge case: responsible_ai_good_critique
cha_79_00017,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,4,Evaluate Model Behavior,ai_trace,ai_disclosure,"If AI was used, record the prompt, suggestion, and what you changed.",Prompt: Write a checklist for me. Suggestion: several polished rules. What I changed: only small wording edits.,"Referenced an artifact verbally, but no matching proof-of-work was shown.","Response sounded polished but the student could not show the supporting note, artifact, or test evidence.",Could you explain why accuracy is not enough?,not_yet,False,missing_or_thin,True,student_optional,Give me a short checklist for spotting AI-generated media.,"Suggested source checks, context checks, and wording checks.",Student kept most of the wording and made only minor edits.,4,proficient,weak,weak,low,high,weak,strong,True,0.1,False,True,ai_trace_prompt_change_critique,classifier,polished_answer_no_evidence,True,Challenge case: polished_answer_no_evidence
cha_79_00018,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,5,Create a Media AI Detector Checklist,artifact,test_case_note,"Record what data, what settings, and what surprised you in testing.",We tested the model and it was surprising sometimes.,"Confusion-matrix draft referenced, but test-case evidence was missing or incomplete.",Student arrived at a plausible output but could not explain why that choice followed from the evidence.,Good distinction between claim and evidence.,not_yet,False,missing_or_thin,True,student_optional,Help me phrase a limitation statement about uneven data.,"Suggested source checks, context checks, and wording checks.",Student kept most wording and made only minor edits.,4,developing,developing,weak,low,medium,developing,developing,True,0.1,False,True,model_limitation_reflection,lab_note,correct_output_weak_explanation,True,Challenge case: correct_output_weak_explanation
cha_79_00019,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,8,Public Showcase,reflection,reflection_rule,Write one rule you will use to check AI-generated media.,My rule is to pause when a post sounds certain but shows no source. I will ask what evidence is missing before I share it.,"Test-case table with 24 training items, 8 test items, and a note about a result sheet with high overall accuracy but uneven subgroup errors.","Student answered quickly and confidently, but the reasoning skipped key checks.",Could you explain why accuracy is not enough?,pass,True,lab_book_test_cases,False,none,,,,4,novice,weak,strong,high,medium,strong,developing,True,0.1,False,True,checkpoint_metrics_examples_notes,checklist,high_confidence_wrong_reasoning,True,Challenge case: high_confidence_wrong_reasoning
cha_79_00020,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,6,Communicate Findings,peer_feedback,skeptical_question_response,Respond to one skeptical question using evidence or uncertainty.,"A skeptical question was whether our accuracy means the model is fair. I answered that it does not, because we still need to inspect which cases it missed.","Prompt critique paragraph with 18 training items, 6 test items, and a note about a short post making a health claim without evidence.","AI use was disclosed, but the student could not explain enough of the final wording in their own terms.",Your fairness point is strong.,pass,True,lab_book_test_cases,True,student_optional,Write this for me in a clearer way.,Suggested a polished full response.,Student kept most wording and made only minor edits.,4,advanced,strong,strong,low,high,strong,developing,True,0.1,False,True,model_limitation_reflection,lab_note,ai_disclosed_minimal_changes,True,Challenge case: ai_disclosed_minimal_changes
cha_79_00021,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,1,"Question, Claims, and Evidence",retrieval,claim_vs_evidence,Explain the difference between a claim and evidence using one example.,A claim is an idea and evidence is stuff that helps.,"Detailed claims were made, but screenshots, notes, or intermediate work were not available.",Student needed support to separate accuracy from fairness.,"The checklist is clear, but the evidence note needs detail.",not_yet,False,missing,False,none,,,,1,novice,developing,strong,high,high,strong,strong,True,0.1,False,True,checkpoint_metrics_examples_notes,checklist,no_proof_of_work_but_specific_claims,True,Challenge case: no_proof_of_work_but_specific_claims
cha_79_00022,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,3,Build a Simple Classifier,reflection,model_limitation,Write one limitation of your model or checklist and how you will reduce it.,The model is not perfect and needs more work.,"Confusion-matrix draft referenced, but test-case evidence was missing or incomplete.","Artifact quality was strong, but the reflection did not explain what changed or why.",Good distinction between claim and evidence.,pass_with_support,True,missing_or_thin,True,student_optional,Suggest examples of label bias in a small classifier.,Suggested a polished limitation sentence.,Student kept most wording and made only minor edits.,4,proficient,strong,weak,low,low,weak,strong,True,0.1,False,True,checkpoint_metrics_examples_notes,lab_note,strong_artifact_weak_reflection,True,Challenge case: strong_artifact_weak_reflection
cha_79_00023,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,5,Create a Media AI Detector Checklist,reflection,fairness_improvement,Describe one safety or fairness improvement you would make.,We should test more kinds of posts because one type can dominate the data.,"Headline evidence chart with 20 training items, 12 test items, and a note about a clip edited to remove important context.",Student discussed performance but did not inspect who might be harmed by uneven errors.,Could you explain why accuracy is not enough?,pass,True,lab_book_test_cases,False,none,,,,4,advanced,strong,developing,high,medium,weak,strong,True,0.1,False,True,safety_fairness_improvement,debate,fairness_blindspot,True,Challenge case: fairness_blindspot
cha_79_00024,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,6,Communicate Findings,ai_trace,ai_disclosure,"If AI was used, record the prompt, suggestion, and what you changed.",No AI used. We wrote the checklist from lab evidence and peer questions.,"Prompt critique paragraph with 12 training items, 12 test items, and a note about a clip edited to remove important context.","Student used AI as a coach, not a copier, and could explain each change.",Your fairness point is strong.,pass,True,lab_book_test_cases,True,student_optional,Suggest a clearer structure for this response.,Suggested a short structure and one example.,"Student kept the structure, replaced generic examples with real evidence, and added a critique of the AI suggestion.",4,proficient,strong,strong,medium,low,strong,strong,True,0.1,False,True,safety_fairness_improvement,classifier,responsible_ai_good_critique,True,Challenge case: responsible_ai_good_critique
cha_79_00025,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,3,Build a Simple Classifier,artifact,test_case_note,"Record what data, what settings, and what surprised you in testing.",We tested the model and it was surprising sometimes.,"Referenced an artifact verbally, but no matching proof-of-work was shown.","Response sounded polished but the student could not show the supporting note, artifact, or test evidence.",Could you explain why accuracy is not enough?,not_yet,False,missing_or_thin,True,student_optional,Suggest examples of label bias in a small classifier.,Suggested a polished limitation sentence.,Student kept most wording and made only minor edits.,4,proficient,weak,weak,low,high,weak,developing,True,0.1,False,True,model_limitation_reflection,lab_note,polished_answer_no_evidence,True,Challenge case: polished_answer_no_evidence
cha_79_00026,challenge,challenge,synthetic,integrity_edgecase_v1,7-9,12-14,ai_media_detective_lab,AI Media Detective Lab,7,Policy & Ethics Debate,reflection,reflection_rule,Write one rule you will use to check AI-generated media.,My rule is to check the source and the evidence before trusting it.,"Bias note with 12 training items, 10 test items, and a note about a dataset with more positive samples than negative ones.",Student arrived at a plausible output but could not explain why that choice followed from the evidence.,Add one concrete example from your test sheet.,pass,True,lab_book_test_cases,True,student_optional,Suggest examples of label bias in a small classifier.,Suggested a polished limitation sentence.,Student replaced generic examples with the class dataset cases.,4,developing,developing,weak,medium,medium,strong,strong,True,0.1,False,True,safety_fairness_improvement,classifier,correct_output_weak_explanation,True,Challenge case: correct_output_weak_explanation
