feedback_id,record_id,learner_id,cohort_id,session_id,feedback_focus,peer_feedback,revision_requested,feedback_ts
PF_core_L13_04_053_02_02,core_L13_04_053_02_02,L13_04_053,C13_04,S_C13_04_02,user_focus,Strong reasoning—tighten the link between evidence and uncertainty.,False,2026-03-02T13:08:00
PF_core_L13_04_053_03_03,core_L13_04_053_03_03,L13_04_053,C13_04,S_C13_04_03,revision,Strong reasoning—tighten the link between evidence and uncertainty.,False,2026-03-09T12:53:00
PF_core_L13_04_053_07_04,core_L13_04_053_07_04,L13_04_053,C13_04,S_C13_04_07,safety,The claim is strong; name the boundary condition sooner.,False,2026-04-06T09:12:00
PF_core_L13_04_054_01_01,core_L13_04_054_01_01,L13_04_054,C13_04,S_C13_04_01,safety,Show the limitation earlier so the claim feels more honest.,False,2026-02-23T13:36:00
PF_core_L13_04_054_02_02,core_L13_04_054_02_02,L13_04_054,C13_04,S_C13_04_02,evidence,Your idea is clear; add the strongest evidence first.,False,2026-03-02T12:57:00
PF_core_L13_04_054_06_03,core_L13_04_054_06_03,L13_04_054,C13_04,S_C13_04_06,limitations,Show the limitation earlier so the claim feels more honest.,False,2026-03-30T10:44:00
PF_core_L13_04_054_08_05,core_L13_04_054_08_05,L13_04_054,C13_04,S_C13_04_08,safety,Strong reasoning—tighten the link between evidence and uncertainty.,False,2026-04-13T08:33:00
PF_core_L13_04_055_01_01,core_L13_04_055_01_01,L13_04_055,C13_04,S_C13_04_01,limitations,Explain why that revision came before the others.,False,2026-02-23T13:47:00
PF_core_L13_04_055_02_02,core_L13_04_055_02_02,L13_04_055,C13_04,S_C13_04_02,user_focus,Show which part changed after feedback.,True,2026-03-02T12:07:00
PF_core_L13_04_055_04_03,core_L13_04_055_04_03,L13_04_055,C13_04,S_C13_04_04,revision,Your idea is clear; add the strongest evidence first.,False,2026-03-16T08:54:00
PF_core_L13_04_056_01_01,core_L13_04_056_01_01,L13_04_056,C13_04,S_C13_04_01,limitations,Explain why that revision came before the others.,False,2026-02-23T09:39:00
PF_core_L13_04_056_02_02,core_L13_04_056_02_02,L13_04_056,C13_04,S_C13_04_02,safety,Explain why that revision came before the others.,False,2026-03-02T12:02:00
PF_core_L13_04_056_07_04,core_L13_04_056_07_04,L13_04_056,C13_04,S_C13_04_07,user_focus,Keep the evidence hierarchy clear so the audience sees why this decision came next.,False,2026-04-06T12:03:00
PF_core_L13_04_056_08_05,core_L13_04_056_08_05,L13_04_056,C13_04,S_C13_04_08,user_focus,The claim is strong; name the boundary condition sooner.,False,2026-04-13T14:19:00
PF_core_L13_04_057_03_02,core_L13_04_057_03_02,L13_04_057,C13_04,S_C13_04_03,safety,Point to the evidence behind that claim.,False,2026-03-09T10:31:00
PF_core_L13_04_057_07_04,core_L13_04_057_07_04,L13_04_057,C13_04,S_C13_04_07,user_focus,Show the limitation earlier so the claim feels more honest.,False,2026-04-06T09:35:00
PF_core_L13_04_058_01_01,core_L13_04_058_01_01,L13_04_058,C13_04,S_C13_04_01,user_focus,Show the evidence you used.,True,2026-02-23T10:36:00
PF_core_L13_04_058_03_03,core_L13_04_058_03_03,L13_04_058,C13_04,S_C13_04_03,safety,Explain one step more clearly.,False,2026-03-09T11:21:00
PF_core_L13_04_058_05_04,core_L13_04_058_05_04,L13_04_058,C13_04,S_C13_04_05,evidence,Explain one step more clearly.,False,2026-03-23T14:00:00
PF_core_L13_04_058_07_05,core_L13_04_058_07_05,L13_04_058,C13_04,S_C13_04_07,revision,Explain one step more clearly.,True,2026-04-06T12:00:00
PF_core_L13_04_059_01_01,core_L13_04_059_01_01,L13_04_059,C13_04,S_C13_04_01,clarity,Explain one step more clearly.,True,2026-02-23T11:16:00
PF_core_L13_04_059_04_03,core_L13_04_059_04_03,L13_04_059,C13_04,S_C13_04_04,clarity,Explain one step more clearly.,True,2026-03-16T10:29:00
PF_core_L13_04_059_06_04,core_L13_04_059_06_04,L13_04_059,C13_04,S_C13_04_06,user_focus,Point to the evidence behind that claim.,True,2026-03-30T14:37:00
PF_core_L13_04_059_08_05,core_L13_04_059_08_05,L13_04_059,C13_04,S_C13_04_08,safety,Explain one step more clearly.,True,2026-04-13T11:39:00
PF_core_L13_04_060_02_01,core_L13_04_060_02_01,L13_04_060,C13_04,S_C13_04_02,revision,Make one part clearer.,True,2026-03-02T11:54:00
PF_core_L13_04_060_03_02,core_L13_04_060_03_02,L13_04_060,C13_04,S_C13_04_03,limitations,Show which part changed after feedback.,True,2026-03-09T13:43:00
PF_core_L13_04_060_05_04,core_L13_04_060_05_04,L13_04_060,C13_04,S_C13_04_05,user_focus,Point to the evidence behind that claim.,True,2026-03-23T11:35:00
PF_core_L13_04_060_07_05,core_L13_04_060_07_05,L13_04_060,C13_04,S_C13_04_07,clarity,Show which part changed after feedback.,True,2026-04-06T12:19:00
PF_core_L13_05_001_01_01,core_L13_05_001_01_01,L13_05_001,C13_05,S_C13_05_01,clarity,Say who this helps.,True,2026-03-02T15:08:00
PF_core_L13_05_001_06_04,core_L13_05_001_06_04,L13_05_001,C13_05,S_C13_05_06,revision,Make one part clearer.,True,2026-04-06T09:58:00
PF_core_L13_05_001_07_05,core_L13_05_001_07_05,L13_05_001,C13_05,S_C13_05_07,user_focus,Say who this helps.,True,2026-04-13T10:28:00
PF_core_L13_05_002_01_01,core_L13_05_002_01_01,L13_05_002,C13_05,S_C13_05_01,user_focus,Explain one step more clearly.,False,2026-03-02T13:45:00
PF_core_L13_05_002_04_03,core_L13_05_002_04_03,L13_05_002,C13_05,S_C13_05_04,user_focus,Explain why that revision came before the others.,False,2026-03-23T09:14:00
PF_core_L13_05_002_07_05,core_L13_05_002_07_05,L13_05_002,C13_05,S_C13_05_07,safety,Your idea is clear; add the strongest evidence first.,False,2026-04-13T12:09:00
PF_core_L13_05_003_02_01,core_L13_05_003_02_01,L13_05_003,C13_05,S_C13_05_02,user_focus,Say who this helps.,True,2026-03-09T14:03:00
PF_core_L13_05_003_04_03,core_L13_05_003_04_03,L13_05_003,C13_05,S_C13_05_04,evidence,Say who this helps.,True,2026-03-23T12:25:00
PF_core_L13_05_003_05_04,core_L13_05_003_05_04,L13_05_003,C13_05,S_C13_05_05,limitations,Explain one step more clearly.,True,2026-03-30T14:59:00
PF_core_L13_05_003_07_05,core_L13_05_003_07_05,L13_05_003,C13_05,S_C13_05_07,revision,Point to the evidence behind that claim.,True,2026-04-13T14:04:00
PF_core_L13_05_004_01_01,core_L13_05_004_01_01,L13_05_004,C13_05,S_C13_05_01,user_focus,Point to the evidence behind that claim.,False,2026-03-02T12:55:00
PF_core_L13_05_004_02_02,core_L13_05_004_02_02,L13_05_004,C13_05,S_C13_05_02,user_focus,Show which part changed after feedback.,True,2026-03-09T12:01:00
PF_core_L13_05_004_04_03,core_L13_05_004_04_03,L13_05_004,C13_05,S_C13_05_04,evidence,Show which part changed after feedback.,True,2026-03-23T09:53:00
PF_core_L13_05_004_06_04,core_L13_05_004_06_04,L13_05_004,C13_05,S_C13_05_06,limitations,Your idea is clear; add the strongest evidence first.,False,2026-04-06T09:12:00
PF_core_L13_05_005_01_01,core_L13_05_005_01_01,L13_05_005,C13_05,S_C13_05_01,safety,Say who this helps.,True,2026-03-02T11:29:00
PF_core_L13_05_005_05_04,core_L13_05_005_05_04,L13_05_005,C13_05,S_C13_05_05,safety,Show which part changed after feedback.,True,2026-03-30T14:07:00
PF_core_L13_05_005_06_05,core_L13_05_005_06_05,L13_05_005,C13_05,S_C13_05_06,safety,Show which part changed after feedback.,True,2026-04-06T10:31:00
PF_core_L13_05_006_02_01,core_L13_05_006_02_01,L13_05_006,C13_05,S_C13_05_02,limitations,Point to the evidence behind that claim.,False,2026-03-09T12:13:00
PF_core_L13_05_006_03_02,core_L13_05_006_03_02,L13_05_006,C13_05,S_C13_05_03,evidence,Your idea is clear; add the strongest evidence first.,False,2026-03-16T10:38:00
PF_core_L13_05_007_01_01,core_L13_05_007_01_01,L13_05_007,C13_05,S_C13_05_01,evidence,Point to the evidence behind that claim.,False,2026-03-02T12:05:00
PF_core_L13_05_007_08_05,core_L13_05_007_08_05,L13_05_007,C13_05,S_C13_05_08,evidence,Explain one step more clearly.,False,2026-04-20T10:51:00
PF_core_L13_05_008_01_01,core_L13_05_008_01_01,L13_05_008,C13_05,S_C13_05_01,limitations,Your idea is clear; add the strongest evidence first.,False,2026-03-02T10:17:00
PF_core_L13_05_008_02_02,core_L13_05_008_02_02,L13_05_008,C13_05,S_C13_05_02,revision,Strong reasoning—tighten the link between evidence and uncertainty.,False,2026-03-09T14:39:00
PF_core_L13_05_008_04_03,core_L13_05_008_04_03,L13_05_008,C13_05,S_C13_05_04,clarity,Your idea is clear; add the strongest evidence first.,False,2026-03-23T12:58:00
PF_core_L13_05_008_07_04,core_L13_05_008_07_04,L13_05_008,C13_05,S_C13_05_07,limitations,Keep the evidence hierarchy clear so the audience sees why this decision came next.,False,2026-04-13T12:23:00
PF_core_L13_05_008_08_05,core_L13_05_008_08_05,L13_05_008,C13_05,S_C13_05_08,clarity,Keep the evidence hierarchy clear so the audience sees why this decision came next.,False,2026-04-20T08:15:00
PF_core_L13_05_009_02_01,core_L13_05_009_02_01,L13_05_009,C13_05,S_C13_05_02,clarity,Explain one step more clearly.,False,2026-03-09T08:04:00
PF_core_L13_05_009_04_02,core_L13_05_009_04_02,L13_05_009,C13_05,S_C13_05_04,clarity,Explain one step more clearly.,True,2026-03-23T12:47:00
PF_core_L13_05_009_07_04,core_L13_05_009_07_04,L13_05_009,C13_05,S_C13_05_07,clarity,Show which part changed after feedback.,True,2026-04-13T14:25:00
PF_core_L13_05_010_01_01,core_L13_05_010_01_01,L13_05_010,C13_05,S_C13_05_01,revision,Show which part changed after feedback.,True,2026-03-02T08:33:00
PF_core_L13_05_010_03_02,core_L13_05_010_03_02,L13_05_010,C13_05,S_C13_05_03,user_focus,Show which part changed after feedback.,True,2026-03-16T10:52:00
PF_core_L13_05_010_05_03,core_L13_05_010_05_03,L13_05_010,C13_05,S_C13_05_05,revision,Show the limitation earlier so the claim feels more honest.,False,2026-03-30T13:14:00
PF_core_L13_05_010_06_04,core_L13_05_010_06_04,L13_05_010,C13_05,S_C13_05_06,safety,Point to the evidence behind that claim.,False,2026-04-06T10:48:00
PF_core_L13_05_010_08_05,core_L13_05_010_08_05,L13_05_010,C13_05,S_C13_05_08,evidence,Point to the evidence behind that claim.,False,2026-04-20T12:30:00
PF_core_L13_05_011_03_01,core_L13_05_011_03_01,L13_05_011,C13_05,S_C13_05_03,clarity,Show which part changed after feedback.,True,2026-03-16T12:05:00
PF_core_L13_05_011_04_02,core_L13_05_011_04_02,L13_05_011,C13_05,S_C13_05_04,limitations,Explain one step more clearly.,False,2026-03-23T08:11:00
PF_core_L13_05_011_07_04,core_L13_05_011_07_04,L13_05_011,C13_05,S_C13_05_07,limitations,Explain one step more clearly.,False,2026-04-13T12:42:00
PF_core_L13_05_012_04_01,core_L13_05_012_04_01,L13_05_012,C13_05,S_C13_05_04,clarity,Show which part changed after feedback.,True,2026-03-23T11:58:00
PF_core_L13_05_012_05_02,core_L13_05_012_05_02,L13_05_012,C13_05,S_C13_05_05,evidence,Show the limitation earlier so the claim feels more honest.,True,2026-03-30T14:54:00
PF_core_L13_05_013_02_02,core_L13_05_013_02_02,L13_05_013,C13_05,S_C13_05_02,clarity,Explain one step more clearly.,False,2026-03-09T09:54:00
PF_core_L13_05_013_07_04,core_L13_05_013_07_04,L13_05_013,C13_05,S_C13_05_07,safety,Your idea is clear; add the strongest evidence first.,False,2026-04-13T11:30:00
PF_core_L13_05_014_01_01,core_L13_05_014_01_01,L13_05_014,C13_05,S_C13_05_01,revision,Explain why that revision came before the others.,False,2026-03-02T13:50:00
PF_core_L13_05_014_05_04,core_L13_05_014_05_04,L13_05_014,C13_05,S_C13_05_05,safety,The claim is strong; name the boundary condition sooner.,False,2026-03-30T11:24:00
PF_core_L13_05_014_07_05,core_L13_05_014_07_05,L13_05_014,C13_05,S_C13_05_07,clarity,The claim is strong; name the boundary condition sooner.,False,2026-04-13T08:08:00
PF_core_L13_05_015_03_02,core_L13_05_015_03_02,L13_05_015,C13_05,S_C13_05_03,limitations,Show the limitation earlier so the claim feels more honest.,True,2026-03-16T14:47:00
PF_core_L13_05_015_04_03,core_L13_05_015_04_03,L13_05_015,C13_05,S_C13_05_04,safety,Show which part changed after feedback.,True,2026-03-23T13:32:00
PF_core_L13_05_015_06_04,core_L13_05_015_06_04,L13_05_015,C13_05,S_C13_05_06,evidence,Show which part changed after feedback.,True,2026-04-06T10:03:00
PF_core_L13_05_015_08_05,core_L13_05_015_08_05,L13_05_015,C13_05,S_C13_05_08,evidence,Your idea is clear; add the strongest evidence first.,True,2026-04-20T13:45:00
PF_core_L13_05_016_01_01,core_L13_05_016_01_01,L13_05_016,C13_05,S_C13_05_01,clarity,Make one part clearer.,True,2026-03-02T12:50:00
PF_core_L13_05_016_04_03,core_L13_05_016_04_03,L13_05_016,C13_05,S_C13_05_04,safety,Make one part clearer.,True,2026-03-23T11:14:00
PF_core_L13_05_016_06_04,core_L13_05_016_06_04,L13_05_016,C13_05,S_C13_05_06,clarity,Explain one step more clearly.,False,2026-04-06T10:32:00
PF_core_L13_05_017_01_01,core_L13_05_017_01_01,L13_05_017,C13_05,S_C13_05_01,evidence,Point to the evidence behind that claim.,True,2026-03-02T14:02:00
PF_core_L13_05_017_02_02,core_L13_05_017_02_02,L13_05_017,C13_05,S_C13_05_02,user_focus,Show which part changed after feedback.,True,2026-03-09T10:15:00
PF_core_L13_05_017_03_03,core_L13_05_017_03_03,L13_05_017,C13_05,S_C13_05_03,revision,Point to the evidence behind that claim.,True,2026-03-16T14:59:00
PF_core_L13_05_017_05_04,core_L13_05_017_05_04,L13_05_017,C13_05,S_C13_05_05,revision,Your idea is clear; add the strongest evidence first.,True,2026-03-30T08:34:00
PF_core_L13_05_017_08_05,core_L13_05_017_08_05,L13_05_017,C13_05,S_C13_05_08,evidence,Show the limitation earlier so the claim feels more honest.,True,2026-04-20T11:26:00
PF_core_L13_05_018_05_02,core_L13_05_018_05_02,L13_05_018,C13_05,S_C13_05_05,revision,Show the evidence you used.,True,2026-03-30T13:42:00
PF_core_L13_05_018_06_03,core_L13_05_018_06_03,L13_05_018,C13_05,S_C13_05_06,evidence,Show the evidence you used.,True,2026-04-06T14:27:00
PF_core_L13_05_018_08_05,core_L13_05_018_08_05,L13_05_018,C13_05,S_C13_05_08,clarity,Explain one step more clearly.,False,2026-04-20T08:49:00
PF_core_L13_05_019_01_01,core_L13_05_019_01_01,L13_05_019,C13_05,S_C13_05_01,revision,Explain why that revision came before the others.,False,2026-03-02T13:58:00
PF_core_L13_05_019_05_03,core_L13_05_019_05_03,L13_05_019,C13_05,S_C13_05_05,clarity,The claim is strong; name the boundary condition sooner.,False,2026-03-30T09:24:00
PF_core_L13_05_019_06_04,core_L13_05_019_06_04,L13_05_019,C13_05,S_C13_05_06,clarity,Explain why that revision came before the others.,True,2026-04-06T09:26:00
PF_core_L13_05_019_07_05,core_L13_05_019_07_05,L13_05_019,C13_05,S_C13_05_07,user_focus,Strong reasoning—tighten the link between evidence and uncertainty.,False,2026-04-13T10:20:00
PF_core_L13_05_020_02_01,core_L13_05_020_02_01,L13_05_020,C13_05,S_C13_05_02,evidence,Explain why that revision came before the others.,False,2026-03-09T10:36:00
PF_core_L13_05_021_03_01,core_L13_05_021_03_01,L13_05_021,C13_05,S_C13_05_03,revision,Show which part changed after feedback.,True,2026-03-16T13:27:00
PF_core_L13_05_021_04_02,core_L13_05_021_04_02,L13_05_021,C13_05,S_C13_05_04,user_focus,Point to the evidence behind that claim.,True,2026-03-23T08:58:00
PF_core_L13_05_021_05_03,core_L13_05_021_05_03,L13_05_021,C13_05,S_C13_05_05,clarity,Point to the evidence behind that claim.,True,2026-03-30T09:59:00
PF_core_L13_05_021_06_04,core_L13_05_021_06_04,L13_05_021,C13_05,S_C13_05_06,revision,Point to the evidence behind that claim.,True,2026-04-06T13:12:00
PF_core_L13_05_021_08_05,core_L13_05_021_08_05,L13_05_021,C13_05,S_C13_05_08,clarity,Point to the evidence behind that claim.,True,2026-04-20T13:49:00
PF_core_L13_05_022_01_01,core_L13_05_022_01_01,L13_05_022,C13_05,S_C13_05_01,safety,Point to the evidence behind that claim.,True,2026-03-02T13:42:00
PF_core_L13_05_022_03_02,core_L13_05_022_03_02,L13_05_022,C13_05,S_C13_05_03,revision,Your idea is clear; add the strongest evidence first.,False,2026-03-16T14:17:00
PF_core_L13_05_022_04_03,core_L13_05_022_04_03,L13_05_022,C13_05,S_C13_05_04,safety,Explain why that revision came before the others.,True,2026-03-23T11:31:00
PF_core_L13_05_022_05_04,core_L13_05_022_05_04,L13_05_022,C13_05,S_C13_05_05,revision,Keep the evidence hierarchy clear so the audience sees why this decision came next.,True,2026-03-30T13:02:00
PF_core_L13_05_022_08_05,core_L13_05_022_08_05,L13_05_022,C13_05,S_C13_05_08,safety,Your idea is clear; add the strongest evidence first.,True,2026-04-20T13:13:00
PF_core_L13_05_023_08_05,core_L13_05_023_08_05,L13_05_023,C13_05,S_C13_05_08,user_focus,Point to the evidence behind that claim.,False,2026-04-20T09:58:00
PF_core_L13_05_024_02_01,core_L13_05_024_02_01,L13_05_024,C13_05,S_C13_05_02,limitations,Show the limitation earlier so the claim feels more honest.,False,2026-03-09T14:32:00
PF_core_L13_05_024_04_02,core_L13_05_024_04_02,L13_05_024,C13_05,S_C13_05_04,user_focus,Explain why that revision came before the others.,False,2026-03-23T10:57:00
PF_core_L13_05_024_05_03,core_L13_05_024_05_03,L13_05_024,C13_05,S_C13_05_05,limitations,Strong reasoning—tighten the link between evidence and uncertainty.,False,2026-03-30T13:28:00
PF_core_L13_05_024_06_04,core_L13_05_024_06_04,L13_05_024,C13_05,S_C13_05_06,revision,Strong reasoning—tighten the link between evidence and uncertainty.,False,2026-04-06T12:09:00
PF_core_L13_05_024_07_05,core_L13_05_024_07_05,L13_05_024,C13_05,S_C13_05_07,user_focus,Strong reasoning—tighten the link between evidence and uncertainty.,False,2026-04-13T12:29:00
PF_core_L13_05_025_03_02,core_L13_05_025_03_02,L13_05_025,C13_05,S_C13_05_03,revision,Show the limitation earlier so the claim feels more honest.,False,2026-03-16T11:02:00
PF_core_L13_05_025_04_03,core_L13_05_025_04_03,L13_05_025,C13_05,S_C13_05_04,evidence,Show which part changed after feedback.,True,2026-03-23T12:51:00
PF_core_L13_05_025_07_04,core_L13_05_025_07_04,L13_05_025,C13_05,S_C13_05_07,evidence,Explain why that revision came before the others.,True,2026-04-13T11:00:00
PF_core_L13_05_025_08_05,core_L13_05_025_08_05,L13_05_025,C13_05,S_C13_05_08,evidence,Show the limitation earlier so the claim feels more honest.,True,2026-04-20T13:03:00
PF_core_L13_05_026_01_01,core_L13_05_026_01_01,L13_05_026,C13_05,S_C13_05_01,evidence,Point to the evidence behind that claim.,True,2026-03-02T09:18:00
PF_core_L13_05_026_03_02,core_L13_05_026_03_02,L13_05_026,C13_05,S_C13_05_03,revision,Show which part changed after feedback.,True,2026-03-16T11:35:00
PF_core_L13_05_026_04_03,core_L13_05_026_04_03,L13_05_026,C13_05,S_C13_05_04,revision,Point to the evidence behind that claim.,True,2026-03-23T13:27:00
PF_core_L13_05_026_05_04,core_L13_05_026_05_04,L13_05_026,C13_05,S_C13_05_05,limitations,Explain why that revision came before the others.,True,2026-03-30T12:14:00
PF_core_L13_05_026_08_05,core_L13_05_026_08_05,L13_05_026,C13_05,S_C13_05_08,revision,Show which part changed after feedback.,True,2026-04-20T11:34:00
PF_core_L13_05_027_01_01,core_L13_05_027_01_01,L13_05_027,C13_05,S_C13_05_01,user_focus,Explain one step more clearly.,False,2026-03-02T12:19:00
PF_core_L13_05_027_03_02,core_L13_05_027_03_02,L13_05_027,C13_05,S_C13_05_03,evidence,Explain one step more clearly.,True,2026-03-16T12:21:00
