artifact_id,record_id,learner_id,cohort_id,session_id,unit_family,artifact_type,artifact_summary,version_count,word_count_est,image_count_est,code_or_logic_steps_est,created_ts
ART_core_L13_05_047_06_04,core_L13_05_047_06_04,L13_05_047,C13_05,S_C13_05_06,helpful_invention_studio,journal_page,"journal page naming the student and the problem, plus one test note",2,23,0,0,2026-04-06T09:16:00
ART_core_L13_05_047_08_05,core_L13_05_047_08_05,L13_05_047,C13_05,S_C13_05_08,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for water bottle spills in backpacks in the classroom,2,18,1,0,2026-04-20T08:49:00
ART_core_L13_05_048_01_01,core_L13_05_048_01_01,L13_05_048,C13_05,S_C13_05_01,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing water bottle spills in backpacks,3,12,1,0,2026-03-02T09:44:00
ART_core_L13_05_048_02_02,core_L13_05_048_02_02,L13_05_048,C13_05,S_C13_05_02,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for water bottle spills in backpacks in the classroom,1,38,1,0,2026-03-09T11:57:00
ART_core_L13_05_048_05_03,core_L13_05_048_05_03,L13_05_048,C13_05,S_C13_05_05,helpful_invention_studio,journal_page,"journal page naming the student and the problem, plus one test note",1,14,0,0,2026-03-30T11:38:00
ART_core_L13_05_048_06_04,core_L13_05_048_06_04,L13_05_048,C13_05,S_C13_05_06,helpful_invention_studio,journal_page,"journal page naming the student and the problem, plus one test note",1,17,0,0,2026-04-06T14:27:00
ART_core_L13_05_048_08_05,core_L13_05_048_08_05,L13_05_048,C13_05,S_C13_05_08,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for water bottle spills in backpacks in the classroom,3,20,1,0,2026-04-20T14:18:00
ART_core_L13_05_049_01_01,core_L13_05_049_01_01,L13_05_049,C13_05,S_C13_05_01,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing books get mixed up,1,9,1,0,2026-03-02T07:20:00
ART_core_L13_05_049_03_02,core_L13_05_049_03_02,L13_05_049,C13_05,S_C13_05_03,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for books get mixed up in the reading corner,2,21,1,0,2026-03-16T11:31:00
ART_core_L13_05_049_05_03,core_L13_05_049_05_03,L13_05_049,C13_05,S_C13_05_05,helpful_invention_studio,journal_page,"journal page naming the class and the problem, plus one test note",1,24,0,0,2026-03-30T13:16:00
ART_core_L13_05_049_07_04,core_L13_05_049_07_04,L13_05_049,C13_05,S_C13_05_07,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for books get mixed up in the reading corner,3,25,1,0,2026-04-13T11:28:00
ART_core_L13_05_049_08_05,core_L13_05_049_08_05,L13_05_049,C13_05,S_C13_05_08,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for books get mixed up in the reading corner,2,21,1,0,2026-04-20T07:54:00
ART_core_L13_05_050_03_01,core_L13_05_050_03_01,L13_05_050,C13_05,S_C13_05_03,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing markers dry out,2,34,1,0,2026-03-16T12:23:00
ART_core_L13_05_050_04_02,core_L13_05_050_04_02,L13_05_050,C13_05,S_C13_05_04,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for markers dry out in the maker shelf,3,33,1,0,2026-03-23T12:03:00
ART_core_L13_05_050_06_04,core_L13_05_050_06_04,L13_05_050,C13_05,S_C13_05_06,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing markers dry out,3,36,1,0,2026-04-06T08:33:00
ART_core_L13_05_050_07_05,core_L13_05_050_07_05,L13_05_050,C13_05,S_C13_05_07,helpful_invention_studio,journal_page,"journal page naming the art helper and the problem, plus one test note",2,40,0,0,2026-04-13T11:17:00
ART_core_L13_05_051_01_01,core_L13_05_051_01_01,L13_05_051,C13_05,S_C13_05_01,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for markers dry out in the maker shelf,2,18,1,0,2026-03-02T13:55:00
ART_core_L13_05_051_02_02,core_L13_05_051_02_02,L13_05_051,C13_05,S_C13_05_02,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for markers dry out in the maker shelf,1,25,1,0,2026-03-09T10:09:00
ART_core_L13_05_051_06_04,core_L13_05_051_06_04,L13_05_051,C13_05,S_C13_05_06,helpful_invention_studio,journal_page,"journal page naming the art helper and the problem, plus one test note",1,29,0,0,2026-04-06T14:15:00
ART_core_L13_05_051_07_05,core_L13_05_051_07_05,L13_05_051,C13_05,S_C13_05_07,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing markers dry out,3,34,1,0,2026-04-13T10:31:00
ART_core_L13_05_052_01_01,core_L13_05_052_01_01,L13_05_052,C13_05,S_C13_05_01,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the homework bin,1,26,0,0,2026-03-02T12:32:00
ART_core_L13_05_052_03_02,core_L13_05_052_03_02,L13_05_052,C13_05,S_C13_05_03,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for papers fall out of folders in the homework bin,3,44,1,0,2026-03-16T10:21:00
ART_core_L13_05_052_06_03,core_L13_05_052_06_03,L13_05_052,C13_05,S_C13_05_06,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the homework bin,2,30,0,0,2026-04-06T08:59:00
ART_core_L13_05_052_07_04,core_L13_05_052_07_04,L13_05_052,C13_05,S_C13_05_07,helpful_invention_studio,journal_page,"journal page naming the teacher and the problem, plus one test note",2,18,0,0,2026-04-13T10:53:00
ART_core_L13_05_053_03_02,core_L13_05_053_03_02,L13_05_053,C13_05,S_C13_05_03,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the maker shelf,1,34,0,0,2026-03-16T12:14:00
ART_core_L13_05_053_04_03,core_L13_05_053_04_03,L13_05_053,C13_05,S_C13_05_04,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for markers dry out in the maker shelf,3,31,1,0,2026-03-23T09:22:00
ART_core_L13_05_053_05_04,core_L13_05_053_05_04,L13_05_053,C13_05,S_C13_05_05,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for markers dry out in the maker shelf,1,19,1,0,2026-03-30T09:24:00
ART_core_L13_05_054_01_01,core_L13_05_054_01_01,L13_05_054,C13_05,S_C13_05_01,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing water bottle spills in backpacks,2,15,1,0,2026-03-02T08:38:00
ART_core_L13_05_054_03_02,core_L13_05_054_03_02,L13_05_054,C13_05,S_C13_05_03,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing water bottle spills in backpacks,1,21,1,0,2026-03-16T09:03:00
ART_core_L13_05_054_05_03,core_L13_05_054_05_03,L13_05_054,C13_05,S_C13_05_05,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the classroom,3,14,0,0,2026-03-30T11:00:00
ART_core_L13_05_054_06_04,core_L13_05_054_06_04,L13_05_054,C13_05,S_C13_05_06,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing water bottle spills in backpacks,2,22,1,0,2026-04-06T09:54:00
ART_core_L13_05_054_07_05,core_L13_05_054_07_05,L13_05_054,C13_05,S_C13_05_07,helpful_invention_studio,journal_page,"journal page naming the student and the problem, plus one test note",1,33,0,0,2026-04-13T12:16:00
ART_core_L13_05_055_01_01,core_L13_05_055_01_01,L13_05_055,C13_05,S_C13_05_01,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing papers fall out of folders,1,16,1,0,2026-03-02T10:49:00
ART_core_L13_05_055_05_02,core_L13_05_055_05_02,L13_05_055,C13_05,S_C13_05_05,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for papers fall out of folders in the homework bin,2,21,1,0,2026-03-30T11:03:00
ART_core_L13_05_055_06_03,core_L13_05_055_06_03,L13_05_055,C13_05,S_C13_05_06,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for papers fall out of folders in the homework bin,3,30,1,0,2026-04-06T10:10:00
ART_core_L13_05_055_08_05,core_L13_05_055_08_05,L13_05_055,C13_05,S_C13_05_08,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for papers fall out of folders in the homework bin,3,15,1,0,2026-04-20T08:02:00
ART_core_L13_05_056_01_01,core_L13_05_056_01_01,L13_05_056,C13_05,S_C13_05_01,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for crayons roll off the desk in the art table,3,25,1,0,2026-03-02T09:38:00
ART_core_L13_05_056_02_02,core_L13_05_056_02_02,L13_05_056,C13_05,S_C13_05_02,helpful_invention_studio,journal_page,"journal page naming the friend and the problem, plus one test note",2,21,0,0,2026-03-09T14:15:00
ART_core_L13_05_056_05_03,core_L13_05_056_05_03,L13_05_056,C13_05,S_C13_05_05,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the art table,3,26,0,0,2026-03-30T08:04:00
ART_core_L13_05_056_06_04,core_L13_05_056_06_04,L13_05_056,C13_05,S_C13_05_06,helpful_invention_studio,journal_page,"journal page naming the friend and the problem, plus one test note",1,31,0,2,2026-04-06T09:40:00
ART_core_L13_05_056_08_05,core_L13_05_056_08_05,L13_05_056,C13_05,S_C13_05_08,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing crayons roll off the desk,1,19,1,0,2026-04-20T07:29:00
ART_core_L13_05_057_01_01,core_L13_05_057_01_01,L13_05_057,C13_05,S_C13_05_01,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing books get mixed up,1,18,1,0,2026-03-02T14:04:00
ART_core_L13_05_057_04_03,core_L13_05_057_04_03,L13_05_057,C13_05,S_C13_05_04,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing books get mixed up,1,26,1,0,2026-03-23T12:18:00
ART_core_L13_05_057_05_04,core_L13_05_057_05_04,L13_05_057,C13_05,S_C13_05_05,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for books get mixed up in the reading corner,3,22,1,0,2026-03-30T12:49:00
ART_core_L13_05_058_01_01,core_L13_05_058_01_01,L13_05_058,C13_05,S_C13_05_01,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the classroom,2,8,0,0,2026-03-02T08:16:00
ART_core_L13_05_058_02_02,core_L13_05_058_02_02,L13_05_058,C13_05,S_C13_05_02,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for water bottle spills in backpacks in the classroom,1,21,1,0,2026-03-09T11:02:00
ART_core_L13_05_058_03_03,core_L13_05_058_03_03,L13_05_058,C13_05,S_C13_05_03,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing water bottle spills in backpacks,1,25,1,0,2026-03-16T13:05:00
ART_core_L13_05_058_07_04,core_L13_05_058_07_04,L13_05_058,C13_05,S_C13_05_07,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for water bottle spills in backpacks in the classroom,3,16,1,0,2026-04-13T11:46:00
ART_core_L13_05_058_08_05,core_L13_05_058_08_05,L13_05_058,C13_05,S_C13_05_08,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the classroom,2,28,0,0,2026-04-20T07:53:00
ART_core_L13_05_059_01_01,core_L13_05_059_01_01,L13_05_059,C13_05,S_C13_05_01,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing water bottle spills in backpacks,2,24,1,0,2026-03-02T08:29:00
ART_core_L13_05_059_03_02,core_L13_05_059_03_02,L13_05_059,C13_05,S_C13_05_03,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the classroom,2,27,0,0,2026-03-16T07:58:00
ART_core_L13_05_059_04_03,core_L13_05_059_04_03,L13_05_059,C13_05,S_C13_05_04,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing water bottle spills in backpacks,2,23,1,0,2026-03-23T09:37:00
ART_core_L13_05_059_05_04,core_L13_05_059_05_04,L13_05_059,C13_05,S_C13_05_05,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing water bottle spills in backpacks,3,47,1,0,2026-03-30T10:12:00
ART_core_L13_05_060_02_01,core_L13_05_060_02_01,L13_05_060,C13_05,S_C13_05_02,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing markers dry out,2,37,1,0,2026-03-09T11:30:00
ART_core_L13_05_060_03_02,core_L13_05_060_03_02,L13_05_060,C13_05,S_C13_05_03,helpful_invention_studio,journal_page,"journal page naming the art helper and the problem, plus one test note",2,28,0,0,2026-03-16T08:49:00
ART_core_L13_05_060_06_03,core_L13_05_060_06_03,L13_05_060,C13_05,S_C13_05_06,helpful_invention_studio,journal_page,"journal page naming the art helper and the problem, plus one test note",3,33,0,2,2026-04-06T13:56:00
ART_core_L13_05_060_07_04,core_L13_05_060_07_04,L13_05_060,C13_05,S_C13_05_07,helpful_invention_studio,journal_page,"journal page naming the art helper and the problem, plus one test note",1,27,0,0,2026-04-13T11:54:00
ART_core_L13_05_060_08_05,core_L13_05_060_08_05,L13_05_060,C13_05,S_C13_05_08,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for markers dry out in the maker shelf,2,19,1,0,2026-04-20T11:39:00
ART_core_L13_06_001_02_01,core_L13_06_001_02_01,L13_06_001,C13_06,S_C13_06_02,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the window garden,2,28,0,0,2026-03-16T08:08:00
ART_core_L13_06_001_03_02,core_L13_06_001_03_02,L13_06_001,C13_06,S_C13_06_03,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the window garden,1,18,0,0,2026-03-23T13:14:00
ART_core_L13_06_001_06_03,core_L13_06_001_06_03,L13_06_001,C13_06,S_C13_06_06,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for plants are forgotten in the window garden,1,18,1,0,2026-04-13T10:59:00
ART_core_L13_06_001_07_04,core_L13_06_001_07_04,L13_06_001,C13_06,S_C13_06_07,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing plants are forgotten,1,17,1,0,2026-04-20T08:07:00
ART_core_L13_06_001_08_05,core_L13_06_001_08_05,L13_06_001,C13_06,S_C13_06_08,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for plants are forgotten in the window garden,2,23,1,0,2026-04-27T10:53:00
ART_core_L13_06_002_02_01,core_L13_06_002_02_01,L13_06_002,C13_06,S_C13_06_02,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for books get mixed up in the reading corner,2,27,1,0,2026-03-16T12:55:00
ART_core_L13_06_002_03_02,core_L13_06_002_03_02,L13_06_002,C13_06,S_C13_06_03,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the reading corner,2,24,0,0,2026-03-23T11:12:00
ART_core_L13_06_002_04_03,core_L13_06_002_04_03,L13_06_002,C13_06,S_C13_06_04,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the reading corner,3,18,0,0,2026-03-30T11:42:00
ART_core_L13_06_002_05_04,core_L13_06_002_05_04,L13_06_002,C13_06,S_C13_06_05,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing books get mixed up,1,22,1,0,2026-04-06T09:30:00
ART_core_L13_06_002_08_05,core_L13_06_002_08_05,L13_06_002,C13_06,S_C13_06_08,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing books get mixed up,2,23,1,0,2026-04-27T13:32:00
ART_core_L13_06_003_02_01,core_L13_06_003_02_01,L13_06_003,C13_06,S_C13_06_02,helpful_invention_studio,journal_page,"journal page naming the younger student and the problem, plus one test note",2,20,0,0,2026-03-16T13:06:00
ART_core_L13_06_003_03_02,core_L13_06_003_03_02,L13_06_003,C13_06,S_C13_06_03,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for lunch box is hard to open in the cafeteria,2,26,1,0,2026-03-23T09:54:00
ART_core_L13_06_003_05_03,core_L13_06_003_05_03,L13_06_003,C13_06,S_C13_06_05,helpful_invention_studio,demo_video,short demo clip showing how the invention helps in the cafeteria,1,15,0,0,2026-04-06T10:20:00
ART_core_L13_06_003_06_04,core_L13_06_003_06_04,L13_06_003,C13_06,S_C13_06_06,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing lunch box is hard to open,2,29,1,0,2026-04-13T14:13:00
ART_core_L13_06_003_07_05,core_L13_06_003_07_05,L13_06_003,C13_06,S_C13_06_07,helpful_invention_studio,journal_page,"journal page naming the younger student and the problem, plus one test note",2,31,0,0,2026-04-20T07:32:00
ART_core_L13_06_004_02_01,core_L13_06_004_02_01,L13_06_004,C13_06,S_C13_06_02,helpful_invention_studio,journal_page,"journal page naming the class and the problem, plus one test note",3,11,0,0,2026-03-16T12:52:00
ART_core_L13_06_004_03_02,core_L13_06_004_03_02,L13_06_004,C13_06,S_C13_06_03,helpful_invention_studio,prototype_photo,prototype photo with one labeled part aimed at fixing plants are forgotten,3,16,1,0,2026-03-23T14:27:00
ART_core_L13_06_004_05_03,core_L13_06_004_05_03,L13_06_004,C13_06,S_C13_06_05,helpful_invention_studio,journal_page,"journal page naming the class and the problem, plus one test note",1,18,0,0,2026-04-06T11:17:00
ART_core_L13_06_004_06_04,core_L13_06_004_06_04,L13_06_004,C13_06,S_C13_06_06,helpful_invention_studio,drawing_or_photo,drawing/photo evidence showing a prototype for plants are forgotten in the window garden,2,30,1,6,2026-04-13T08:20:00
