record_id,recommended_split,bos_mastery_score_expected,bos_readiness_score_expected,mia_integrity_score_expected,bos_mastery_band_expected,bos_readiness_band_expected,mia_band_expected,mia_review_needed_expected,expected_action,confidence_calibration_gap,rationale_stub
core_L13_01_001_03_01,train,75,65,87,green,amber,green,False,auto_pass,25,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L13_05_007_07_04,train,56,63,83,amber,amber,green,False,auto_pass,4,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_007_08_05,train,56,63,83,amber,amber,green,False,auto_pass,4,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_008_01_01,train,68,65,83,amber,amber,green,False,auto_pass,32,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_008_02_02,train,74,70,83,green,amber,green,False,auto_pass,26,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=True
core_L13_05_008_04_03,train,68,65,83,amber,amber,green,False,auto_pass,12,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_008_07_04,train,78,75,83,green,green,green,False,auto_pass,22,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_008_08_05,train,74,70,83,green,amber,green,False,auto_pass,26,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_009_02_01,train,60,63,83,amber,amber,green,False,auto_pass,0,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_009_04_02,train,60,60,59,amber,amber,amber,True,escalate_teacher_review,0,mastery=developing; evidence=developing; integrity=medium; proof=False; ai=False
core_L13_05_009_06_03,train,60,60,59,amber,amber,amber,True,escalate_teacher_review,0,mastery=developing; evidence=developing; integrity=medium; proof=False; ai=False
core_L13_05_009_07_04,train,60,63,83,amber,amber,green,False,auto_pass,0,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_009_08_05,train,60,64,59,amber,amber,amber,True,escalate_teacher_review,0,mastery=developing; evidence=developing; integrity=medium; proof=False; ai=False
core_L13_05_010_01_01,train,56,59,83,amber,amber,green,False,auto_pass,4,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_010_03_02,train,56,59,83,amber,amber,green,False,auto_pass,4,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L13_05_010_05_03,train,61,65,73,amber,amber,green,True,escalate_teacher_review,19,mastery=proficient; evidence=developing; integrity=low; proof=False; ai=False
core_L13_05_010_06_04,train,56,63,83,amber,amber,green,False,auto_pass,24,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_010_08_05,train,56,63,83,amber,amber,green,False,auto_pass,24,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_011_03_01,train,63,59,83,amber,amber,green,False,auto_pass,-23,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_011_04_02,train,63,59,83,amber,amber,green,False,auto_pass,-23,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_011_05_03,train,63,59,83,amber,amber,green,False,auto_pass,-23,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_011_07_04,train,63,59,83,amber,amber,green,False,auto_pass,-23,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_011_08_05,train,72,65,83,green,amber,green,False,auto_pass,-12,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_012_04_01,train,66,63,87,amber,amber,green,False,auto_pass,-26,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L13_05_012_05_02,train,75,62,87,green,amber,green,True,escalate_teacher_review,-15,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L13_05_012_06_03,train,69,62,83,amber,amber,green,True,escalate_teacher_review,-29,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_012_07_04,train,79,67,87,green,amber,green,True,escalate_teacher_review,-19,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=True
core_L13_05_012_08_05,train,79,67,87,green,amber,green,True,escalate_teacher_review,-19,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=True
core_L13_05_013_01_01,train,60,63,83,amber,amber,green,False,auto_pass,-20,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_013_02_02,train,60,63,83,amber,amber,green,False,auto_pass,0,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_013_03_03,train,69,70,83,amber,amber,green,False,auto_pass,-9,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_013_07_04,train,76,75,83,green,green,green,False,auto_pass,4,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_013_08_05,train,72,70,83,green,amber,green,False,auto_pass,8,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=True
core_L13_05_014_01_01,train,68,65,83,amber,amber,green,False,auto_pass,-8,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_014_02_02,train,68,65,83,amber,amber,green,False,auto_pass,-8,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_014_04_03,train,68,65,83,amber,amber,green,False,auto_pass,-8,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=True
core_L13_05_014_05_04,train,80,70,87,green,amber,green,False,auto_pass,0,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L13_05_014_07_05,train,74,70,83,green,amber,green,False,auto_pass,6,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_015_02_01,train,75,62,87,green,amber,green,True,escalate_teacher_review,5,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L13_05_015_03_02,train,75,62,87,green,amber,green,True,escalate_teacher_review,5,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L13_05_015_04_03,train,66,55,87,amber,amber,green,True,escalate_teacher_review,-6,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L13_05_015_06_04,train,66,55,87,amber,amber,green,True,escalate_teacher_review,-6,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L13_05_015_08_05,train,75,62,87,green,amber,green,True,escalate_teacher_review,5,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L13_05_016_01_01,train,44,47,79,red,red,green,False,coach_next_step,-24,mastery=novice; evidence=weak; integrity=low; proof=True; ai=False
core_L13_05_016_02_02,train,50,47,83,amber,red,green,False,coach_next_step,-30,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_016_04_03,train,50,47,83,amber,red,green,False,coach_next_step,-30,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_016_06_04,train,60,59,83,amber,amber,green,False,auto_pass,-20,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L13_05_016_07_05,train,60,55,73,amber,amber,green,True,escalate_teacher_review,-20,mastery=developing; evidence=developing; integrity=low; proof=False; ai=False
core_L13_05_017_01_01,train,63,55,83,amber,amber,green,True,escalate_teacher_review,-3,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_017_02_02,train,63,63,83,amber,amber,green,False,auto_pass,-23,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_017_03_03,train,63,60,59,amber,amber,amber,True,escalate_teacher_review,-3,mastery=developing; evidence=developing; integrity=medium; proof=False; ai=True
core_L13_05_017_05_04,train,72,62,83,green,amber,green,True,escalate_teacher_review,8,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_017_08_05,train,78,62,87,green,amber,green,True,escalate_teacher_review,2,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L13_05_018_02_01,train,45,47,83,red,red,green,False,coach_next_step,-25,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_018_05_02,train,50,52,83,amber,amber,green,False,coach_next_step,10,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_018_06_03,train,51,47,87,amber,red,green,False,coach_next_step,-11,mastery=novice; evidence=strong; integrity=low; proof=True; ai=False
core_L13_05_018_07_04,train,66,63,87,amber,amber,green,False,auto_pass,-6,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L13_05_018_08_05,train,66,63,87,amber,amber,green,False,auto_pass,-6,mastery=developing; evidence=strong; integrity=low; proof=True; ai=True
core_L13_05_019_01_01,train,65,61,83,amber,amber,green,False,auto_pass,15,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_019_02_02,train,65,53,83,amber,amber,green,True,escalate_teacher_review,15,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_019_05_03,train,71,65,83,amber,amber,green,False,auto_pass,9,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=True
core_L13_05_019_06_04,train,65,53,83,amber,amber,green,True,escalate_teacher_review,15,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_019_07_05,train,74,70,83,green,amber,green,False,auto_pass,6,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=True
core_L13_05_020_02_01,train,69,75,83,amber,green,green,False,auto_pass,-9,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_020_04_02,train,75,75,87,green,green,green,False,auto_pass,-15,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L13_05_020_05_03,train,66,68,87,amber,amber,green,False,auto_pass,-6,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L13_05_020_06_04,train,75,75,87,green,green,green,False,auto_pass,5,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L13_05_020_08_05,train,75,75,87,green,green,green,False,auto_pass,5,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L13_05_021_03_01,train,56,51,83,amber,amber,green,True,escalate_teacher_review,-16,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_021_04_02,train,60,55,83,amber,amber,green,True,escalate_teacher_review,-20,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_021_05_03,train,60,59,83,amber,amber,green,True,escalate_teacher_review,-40,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_021_06_04,train,60,55,83,amber,amber,green,True,escalate_teacher_review,-20,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_021_08_05,train,60,59,83,amber,amber,green,True,escalate_teacher_review,-20,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L13_05_022_01_01,train,60,55,73,amber,amber,green,True,escalate_teacher_review,20,mastery=developing; evidence=developing; integrity=low; proof=False; ai=False
core_L13_05_022_03_02,train,69,74,83,amber,green,green,False,auto_pass,31,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_022_04_03,train,69,66,83,amber,amber,green,True,escalate_teacher_review,31,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_022_05_04,train,75,67,83,green,amber,green,True,escalate_teacher_review,25,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_022_08_05,train,75,66,87,green,amber,green,True,escalate_teacher_review,25,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L13_05_023_01_01,train,52,52,83,amber,amber,green,False,coach_next_step,-32,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_023_02_02,train,58,52,77,amber,amber,green,True,escalate_teacher_review,-38,mastery=novice; evidence=strong; integrity=low; proof=False; ai=False
core_L13_05_023_03_03,train,52,52,83,amber,amber,green,False,coach_next_step,-32,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_023_05_04,train,58,56,87,amber,amber,green,False,coach_next_step,-38,mastery=novice; evidence=strong; integrity=low; proof=True; ai=False
core_L13_05_023_08_05,train,69,67,87,amber,amber,green,False,auto_pass,-49,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L13_05_024_02_01,train,69,70,68,amber,amber,amber,False,auto_pass,11,mastery=proficient; evidence=developing; integrity=medium; proof=True; ai=False
core_L13_05_024_04_02,train,69,75,68,amber,green,amber,False,auto_pass,11,mastery=proficient; evidence=developing; integrity=medium; proof=True; ai=False
core_L13_05_024_05_03,train,75,79,68,green,green,amber,False,auto_pass,25,mastery=advanced; evidence=developing; integrity=medium; proof=True; ai=False
core_L13_05_024_06_04,train,75,79,68,green,green,amber,False,auto_pass,5,mastery=advanced; evidence=developing; integrity=medium; proof=True; ai=False
core_L13_05_024_07_05,train,75,79,68,green,green,amber,False,auto_pass,25,mastery=advanced; evidence=developing; integrity=medium; proof=True; ai=False
core_L13_05_025_02_01,train,63,59,83,amber,amber,green,False,auto_pass,-23,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_025_03_02,train,78,65,87,green,amber,green,False,auto_pass,-38,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L13_05_025_04_03,train,63,55,83,amber,amber,green,True,escalate_teacher_review,-23,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_025_07_04,train,78,62,87,green,amber,green,True,escalate_teacher_review,-18,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L13_05_025_08_05,train,78,62,87,green,amber,green,True,escalate_teacher_review,-18,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L13_05_026_01_01,train,66,51,87,amber,amber,green,True,escalate_teacher_review,-6,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L13_05_026_03_02,train,66,51,77,amber,amber,green,True,escalate_teacher_review,-6,mastery=developing; evidence=strong; integrity=low; proof=False; ai=False
core_L13_05_026_04_03,train,60,51,83,amber,amber,green,True,escalate_teacher_review,0,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_026_05_04,train,75,57,87,green,amber,green,True,escalate_teacher_review,5,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L13_05_026_08_05,train,66,55,87,amber,amber,green,True,escalate_teacher_review,-6,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L13_05_027_01_01,train,60,63,83,amber,amber,green,False,auto_pass,-20,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L13_05_027_03_02,train,64,65,59,amber,amber,amber,True,escalate_teacher_review,-24,mastery=developing; evidence=developing; integrity=medium; proof=False; ai=False
